Barcode,Cluster
cell_1872,2
cell_1873,2
cell_1874,6
cell_1875,28
cell_1876,2
cell_1877,2
cell_1878,2
cell_1879,2
cell_1880,2
cell_1881,7
cell_1882,9
cell_1883,24
cell_1884,14
cell_1885,21
cell_1886,2
cell_1887,18
cell_1888,24
cell_1889,2
cell_1890,2
cell_1891,9
cell_1892,2
cell_1893,25
cell_1894,1
cell_1895,7
cell_1896,27
cell_1897,14
cell_1898,7
cell_1899,8
cell_1900,14
cell_1901,7
cell_1902,27
cell_1903,7
cell_1904,1
cell_1905,10
cell_1906,1
cell_1907,7
cell_1908,7
cell_1909,2
cell_1910,14
cell_1911,1
cell_1912,10
cell_1913,7
cell_1914,2
cell_1915,31
cell_1916,9
cell_1917,18
cell_1918,14
cell_1919,7
cell_1920,3
cell_1921,3
cell_1922,4
cell_1923,1
cell_1924,19
cell_1925,2
cell_1926,10
cell_1927,8
cell_1928,2
cell_1929,24
cell_1930,2
cell_1931,2
cell_1932,18
cell_1933,2
cell_1934,10
cell_1935,9
cell_1936,8
cell_1937,2
cell_1938,1
cell_1939,1
cell_1940,7
cell_1941,4
cell_1942,7
cell_1943,31
cell_1944,22
cell_1945,2
cell_1946,2
cell_1947,7
cell_1948,2
cell_1949,5
cell_1950,7
cell_1951,2
cell_1952,10
cell_1953,10
cell_1954,2
cell_1955,27
cell_1956,35
cell_1957,10
cell_1958,2
cell_1959,2
cell_1960,35
cell_1961,2
cell_1962,2
cell_1963,18
cell_1964,4
cell_1965,2
cell_1966,22
cell_1967,10
cell_1968,7
cell_1969,8
cell_1970,2
cell_1971,2
cell_1972,2
cell_1973,2
cell_1974,2
cell_1975,24
cell_1976,7
cell_1977,25
cell_1978,2
cell_1979,7
cell_1980,22
cell_1981,3
cell_1982,26
cell_1983,7
cell_1984,32
cell_1985,2
cell_1986,9
cell_1987,29
cell_1988,35
cell_1989,22
cell_1990,3
cell_1991,7
cell_1992,35
cell_1993,35
cell_1994,1
cell_1995,2
cell_1996,18
cell_1997,1
cell_1998,2
cell_1999,7
cell_2000,7
cell_2001,3
cell_2002,9
cell_2003,21
cell_2004,7
cell_2005,2
cell_2006,3
cell_2007,3
cell_2008,29
cell_2009,2
cell_2010,29
cell_2011,8
cell_2012,10
cell_2013,2
cell_2014,2
cell_2015,7
cell_2016,27
cell_2017,8
cell_2018,19
cell_2019,37
cell_2020,2
cell_2021,2
cell_2022,22
cell_2023,3
cell_2024,2
cell_2025,33
cell_2026,7
cell_2027,2
cell_2028,2
cell_2029,35
cell_2030,5
cell_2031,2
cell_2032,7
cell_2033,9
cell_2034,7
cell_2035,2
cell_2036,2
cell_2037,6
cell_2038,7
cell_2039,2
cell_2040,2
cell_2041,3
cell_2042,8
cell_2043,2
cell_2044,10
cell_2045,37
cell_2046,13
cell_2047,2
cell_2048,1
cell_2049,10
cell_2050,6
cell_2051,15
cell_2052,15
cell_2053,15
cell_2054,7
cell_2055,22
cell_2056,29
cell_2057,7
cell_2058,4
cell_2059,4
cell_2060,13
cell_2061,4
cell_2062,1
cell_2063,1
cell_2064,25
cell_2065,2
cell_2066,13
cell_2067,2
cell_2068,19
cell_2069,4
cell_2070,2
cell_2071,7
cell_2072,2
cell_2073,6
cell_2074,25
cell_2075,14
cell_2076,9
cell_2077,3
cell_2078,2
cell_2079,14
cell_2080,7
cell_2081,20
cell_2082,3
cell_2083,26
cell_2084,11
cell_2085,1
cell_2086,2
cell_2087,8
cell_2088,2
cell_2089,23
cell_2090,2
cell_2091,2
cell_2092,7
cell_2093,31
cell_2094,2
cell_2095,10
cell_2096,7
cell_2097,2
cell_2098,2
cell_2099,10
cell_2100,16
cell_2101,3
cell_2102,19
cell_2103,14
cell_2104,2
cell_2105,2
cell_2106,7
cell_2107,5
cell_2108,2
cell_2109,15
cell_2110,12
cell_2111,2
cell_2112,20
cell_2113,3
cell_2114,10
cell_2115,14
cell_2116,2
cell_2117,24
cell_2118,2
cell_2119,2
cell_2120,2
cell_2121,3
cell_2122,35
cell_2123,31
cell_2124,3
cell_2125,22
cell_2126,26
cell_2127,2
cell_2128,3
cell_2129,2
cell_2130,13
cell_2131,6
cell_2132,2
cell_2133,3
cell_2134,10
cell_2135,7
cell_2136,13
cell_2137,4
cell_2138,4
cell_2139,1
cell_2140,3
cell_2141,9
cell_2142,14
cell_2143,26
cell_2144,33
cell_2145,2
cell_2146,10
cell_2147,2
cell_2148,19
cell_2149,10
cell_2150,12
cell_2151,1
cell_2152,14
cell_2153,9
cell_2154,10
cell_2155,2
cell_2156,7
cell_2157,7
cell_2158,2
cell_2159,2
cell_2160,26
cell_2161,7
cell_2162,25
cell_2163,2
cell_2164,37
cell_2165,26
cell_2166,18
cell_2167,19
cell_2168,2
cell_2169,2
cell_2170,7
cell_2171,32
cell_2172,25
cell_2173,7
cell_2174,7
cell_2175,7
cell_2176,7
cell_2177,2
cell_2178,1
cell_2179,3
cell_2180,7
cell_2181,7
cell_2182,13
cell_2183,3
cell_2184,13
cell_2185,2
cell_2186,2
cell_2187,27
cell_2188,3
cell_2189,3
cell_2190,2
cell_2191,8
cell_2192,13
cell_2193,14
cell_2194,2
cell_2195,35
cell_2196,35
cell_2197,21
cell_2198,2
cell_2199,25
cell_2200,2
cell_2201,3
cell_2202,2
cell_2203,10
cell_2204,19
cell_2205,7
cell_2206,7
cell_2207,1
cell_2208,7
cell_2209,13
cell_2210,2
cell_2211,2
cell_2212,2
cell_2213,1
cell_2214,25
cell_2215,2
cell_2216,24
cell_2217,2
cell_2218,3
cell_2219,22
cell_2220,8
cell_2221,2
cell_2222,23
cell_2223,7
cell_2224,5
cell_2225,2
cell_2226,2
cell_2227,16
cell_2228,2
cell_2229,24
cell_2230,22
cell_2231,7
cell_2232,7
cell_2233,18
cell_2234,2
cell_2235,19
cell_2236,2
cell_2237,2
cell_2238,22
cell_2239,3
cell_2240,9
cell_2241,3
cell_2242,19
cell_2243,31
cell_2244,1
cell_2245,7
cell_2246,7
cell_2247,7
cell_2248,7
cell_2249,7
cell_2250,2
cell_2251,2
cell_2252,2
cell_2253,2
cell_2254,13
cell_2255,27
cell_2256,8
cell_2257,23
cell_2258,3
cell_2259,2
cell_2260,25
cell_2261,2
cell_2262,10
cell_2263,10
cell_2264,10
cell_2265,21
cell_2266,21
cell_2267,21
cell_2268,21
cell_2269,25
cell_2270,16
cell_2271,7
cell_2272,16
cell_2273,2
cell_2274,31
cell_2275,26
cell_2276,11
cell_2277,2
cell_2278,7
cell_2279,1
cell_2280,2
cell_2281,7
cell_2282,2
cell_2283,1
cell_2284,13
cell_2285,7
cell_2286,1
cell_2287,24
cell_2288,19
cell_2289,15
cell_2290,27
cell_2291,2
cell_2292,3
cell_2293,10
cell_2294,3
cell_2295,29
cell_2296,9
cell_2297,2
cell_2298,33
cell_2299,3
cell_2300,20
cell_2301,24
cell_2302,22
cell_2303,35
cell_2304,2
cell_2305,10
cell_2306,2
cell_2307,3
cell_2308,2
cell_2309,2
cell_2310,27
cell_2311,16
cell_2312,1
cell_2313,10
cell_2314,2
cell_2315,2
cell_2316,2
cell_2317,2
cell_2318,31
cell_2319,2
cell_2320,23
cell_2321,1
cell_2322,10
cell_2323,15
cell_2324,18
cell_2325,11
cell_2326,9
cell_2327,27
cell_2328,12
cell_2329,3
cell_2330,5
cell_2331,3
cell_2332,2
cell_2333,2
cell_2334,20
cell_2335,35
cell_2336,10
cell_2337,2
cell_2338,29
cell_2339,3
cell_2340,26
cell_2341,2
cell_2342,2
cell_2343,3
cell_2344,5
cell_2345,18
cell_2346,7
cell_2347,24
cell_2348,2
cell_2349,2
cell_2350,27
cell_2351,2
cell_2352,5
cell_2353,18
cell_2354,7
cell_2355,7
cell_2356,1
cell_2357,3
cell_2358,4
cell_2359,1
cell_2360,2
cell_2361,2
cell_2362,8
cell_2363,15
cell_2364,8
cell_2365,7
cell_2366,2
cell_2367,15
cell_2368,16
cell_2369,7
cell_2370,24
cell_2371,35
cell_2372,6
cell_2373,3
cell_2374,2
cell_2375,1
cell_2376,1
cell_2377,1
cell_2378,3
cell_2379,3
cell_2380,16
cell_2381,32
cell_2382,2
cell_2383,37
cell_2384,7
cell_2385,27
cell_2386,2
cell_2387,32
cell_2388,20
cell_2389,1
cell_2390,22
cell_2391,2
cell_2392,21
cell_2393,2
cell_2394,3
cell_2395,19
cell_2396,3
cell_2397,3
cell_2398,22
cell_2399,10
cell_2400,18
cell_2401,24
cell_2402,7
cell_2403,10
cell_2404,1
cell_2405,13
cell_2406,1
cell_2407,10
cell_2408,20
cell_2409,26
cell_2410,2
cell_2411,6
cell_2412,12
cell_2413,12
cell_2414,7
cell_2415,21
cell_2416,21
cell_2417,2
cell_2418,3
cell_2419,2
cell_2420,25
cell_2421,22
cell_2422,2
cell_2423,2
cell_2424,1
cell_2425,27
cell_2426,3
cell_2427,2
cell_2428,25
cell_2429,3
cell_2430,10
cell_2431,2
cell_2432,7
cell_2433,12
cell_2434,2
cell_2435,15
cell_2436,7
cell_2437,2
cell_2438,1
cell_2439,2
cell_2440,2
cell_2441,13
cell_2442,16
cell_2443,15
cell_2444,3
cell_2445,10
cell_2446,2
cell_2447,5
cell_2448,2
cell_2449,15
cell_2450,27
cell_2451,3
cell_2452,10
cell_2453,23
cell_2454,25
cell_2455,2
cell_2456,31
cell_2457,11
cell_2458,4
cell_2459,11
cell_2460,13
cell_2461,7
cell_2462,1
cell_2463,2
cell_2464,24
cell_2465,1
cell_2466,2
cell_2467,1
cell_2468,18
cell_2469,2
cell_2470,2
cell_2471,7
cell_2472,2
cell_2473,3
cell_2474,35
cell_2475,20
cell_2476,2
cell_2477,19
cell_2478,3
cell_2479,2
cell_2480,1
cell_2481,8
cell_2482,3
cell_2483,2
cell_2484,1
cell_2485,7
cell_2486,2
cell_2487,22
cell_2488,22
cell_2489,3
cell_2490,19
cell_2491,2
cell_2492,28
cell_2493,35
cell_2494,4
cell_2495,2
cell_2496,24
cell_2497,9
cell_2498,22
cell_2499,16
cell_2500,35
cell_2501,2
cell_2502,10
cell_2503,37
cell_2504,2
cell_2505,21
cell_2506,4
cell_2507,2
cell_2508,2
cell_2509,2
cell_2510,2
cell_2511,22
cell_2512,13
cell_2513,18
cell_2514,14
cell_2515,24
cell_2516,18
cell_2517,1
cell_2518,1
cell_2519,7
cell_2520,15
cell_2521,4
cell_2522,12
cell_2523,3
cell_2524,2
cell_2525,10
cell_2526,3
cell_2527,7
cell_2528,10
cell_2529,22
cell_2530,10
cell_2531,2
cell_2532,19
cell_2533,22
cell_2534,2
cell_2535,35
cell_2536,18
cell_2537,3
cell_2538,21
cell_2539,21
cell_2540,2
cell_2541,14
cell_2542,3
cell_2543,1
cell_2544,10
cell_2545,2
cell_2546,22
cell_2547,25
cell_2548,16
cell_2549,2
cell_2550,1
cell_2551,1
cell_2552,3
cell_2553,2
cell_2554,24
cell_2555,18
cell_2556,7
cell_2557,3
cell_2558,24
cell_2559,7
cell_2560,27
cell_2561,2
cell_2562,3
cell_2563,35
cell_2564,27
cell_2565,3
cell_2566,8
cell_2567,18
cell_2568,1
cell_2569,14
cell_2570,6
cell_2571,35
cell_2572,1
cell_2573,2
cell_2574,3
cell_2575,2
cell_2576,3
cell_2577,15
cell_2578,15
cell_2579,3
cell_2580,18
cell_2581,7
cell_2582,3
cell_2583,3
cell_2584,7
cell_2585,3
cell_2586,2
cell_2587,9
cell_2588,3
cell_2589,1
cell_2590,24
cell_2591,2
cell_2592,7
cell_2593,20
cell_2594,27
cell_2595,3
cell_2596,24
cell_2597,27
cell_2598,10
cell_2599,1
cell_2600,2
cell_2601,5
cell_2602,22
cell_2603,34
cell_2604,3
cell_2605,3
cell_2606,2
cell_2607,2
cell_2608,17
cell_2609,7
cell_2610,7
cell_2611,5
cell_2612,23
cell_2613,29
cell_2614,17
cell_2615,2
cell_2616,34
cell_2617,15
cell_2618,2
cell_2619,16
cell_2620,7
cell_2621,2
cell_2622,3
cell_2623,1
cell_2624,10
cell_2625,2
cell_2626,31
cell_2627,31
cell_2628,3
cell_2629,2
cell_2630,2
cell_2631,35
cell_2632,12
cell_2633,16
cell_2634,37
cell_2635,37
cell_2636,8
cell_2637,16
cell_2638,33
cell_2639,7
cell_2640,3
cell_2641,3
cell_2642,3
cell_2643,12
cell_2644,22
cell_2645,2
cell_2646,2
cell_2647,7
cell_2648,32
cell_2649,15
cell_2650,2
cell_2651,15
cell_2652,2
cell_2653,10
cell_2654,14
cell_2655,3
cell_2656,6
cell_2657,2
cell_2658,16
cell_2659,2
cell_2660,1
cell_2661,1
cell_2662,23
cell_2663,10
cell_2664,7
cell_2665,16
cell_2666,16
cell_2667,3
cell_2668,2
cell_2669,21
cell_2670,24
cell_2671,2
cell_2672,17
cell_2673,24
cell_2674,18
cell_2675,6
cell_2676,1
cell_2677,20
cell_2678,4
cell_2679,2
cell_2680,7
cell_2681,22
cell_2682,4
cell_2683,2
cell_2684,10
cell_2685,2
cell_2686,3
cell_2687,27
cell_2688,6
cell_2689,2
cell_2690,2
cell_2691,2
cell_2692,2
cell_2693,1
cell_2694,19
cell_2695,19
cell_2696,18
cell_2697,22
cell_2698,4
cell_2699,22
cell_2700,22
cell_2701,10
cell_2702,26
cell_2703,2
cell_2704,16
cell_2705,1
cell_2706,26
cell_2707,21
cell_2708,3
cell_2709,2
cell_2710,4
cell_2711,2
cell_2712,35
cell_2713,2
cell_2714,29
cell_2715,1
cell_2716,2
cell_2717,24
cell_2718,1
cell_2719,3
cell_2720,24
cell_2721,35
cell_2722,6
cell_2723,32
cell_2724,1
cell_2725,2
cell_2726,11
cell_2727,11
cell_2728,14
cell_2729,22
cell_2730,6
cell_2731,3
cell_2732,3
cell_2733,1
cell_2734,3
cell_2735,3
cell_2736,2
cell_2737,2
cell_2738,7
cell_2739,26
cell_2740,3
cell_2741,7
cell_2742,4
cell_2743,1
cell_2744,7
cell_2745,8
cell_2746,14
cell_2747,2
cell_2748,10
cell_2749,29
cell_2750,2
cell_2751,12
cell_2752,14
cell_2753,12
cell_2754,14
cell_2755,16
cell_2756,7
cell_2757,15
cell_2758,2
cell_2759,28
cell_2760,8
cell_2761,1
cell_2762,2
cell_2763,4
cell_2764,27
cell_2765,21
cell_2766,3
cell_2767,2
cell_2768,12
cell_2769,3
cell_2770,39
cell_2771,6
cell_2772,1
cell_2773,22
cell_2774,12
cell_2775,2
cell_2776,2
cell_2777,35
cell_2778,26
cell_2779,14
cell_2780,35
cell_2781,2
cell_2782,2
cell_2783,15
cell_2784,3
cell_2785,4
cell_2786,2
cell_2787,2
cell_2788,2
cell_2789,21
cell_2790,35
cell_2791,3
cell_2792,2
cell_2793,2
cell_2794,18
cell_2795,2
cell_2796,7
cell_2797,18
cell_2798,2
cell_2799,36
cell_2800,36
cell_2801,2
cell_2802,2
cell_2803,27
cell_2804,7
cell_2805,7
cell_2806,3
cell_2807,10
cell_2808,3
cell_2809,2
cell_2810,2
cell_2811,2
cell_2812,23
cell_2813,3
cell_2814,2
cell_2815,2
cell_2816,2
cell_2817,2
cell_2818,25
cell_2819,2
cell_2820,3
cell_2821,1
cell_2822,10
cell_2823,2
cell_2824,18
cell_2825,2
cell_2826,8
cell_2827,2
cell_2828,2
cell_2829,24
cell_2830,2
cell_2831,2
cell_2832,23
cell_2833,19
cell_2834,25
cell_2835,2
cell_2836,2
cell_2837,16
cell_2838,21
cell_2839,10
cell_2840,2
cell_2841,12
cell_2842,26
cell_2843,2
cell_2844,10
cell_2845,16
cell_2846,3
cell_2847,7
cell_2848,24
cell_2849,34
cell_2850,2
cell_2851,14
cell_2852,3
cell_2853,35
cell_2854,27
cell_2855,2
cell_2856,1
cell_2857,2
cell_2858,19
cell_2859,2
cell_2860,3
cell_2861,31
cell_2862,2
cell_2863,12
cell_2864,5
cell_2865,2
cell_2866,2
cell_2867,7
cell_2868,3
cell_2869,22
cell_2870,35
cell_2871,2
cell_2872,20
cell_2873,26
cell_2874,10
cell_2875,31
cell_2876,8
cell_2877,3
cell_2878,2
cell_2879,2
cell_2880,2
cell_2881,2
cell_2882,31
cell_2883,14
cell_2884,3
cell_2885,16
cell_2886,19
cell_2887,10
cell_2888,13
cell_2889,3
cell_2890,2
cell_2891,18
cell_2892,5
cell_2893,3
cell_2894,2
cell_2895,2
cell_2896,21
cell_2897,12
cell_2898,35
cell_2899,35
cell_2900,19
cell_2901,3
cell_2902,5
cell_2903,2
cell_2904,2
cell_2905,25
cell_2906,1
cell_2907,2
cell_2908,2
cell_2909,19
cell_2910,2
cell_2911,3
cell_2912,23
cell_2913,2
cell_2914,2
cell_2915,7
cell_2916,2
cell_2917,10
cell_2918,10
cell_2919,3
cell_2920,6
cell_2921,24
cell_2922,25
cell_2923,2
cell_2924,1
cell_2925,22
cell_2926,2
cell_2927,16
cell_2928,7
cell_2929,34
cell_2930,2
cell_2931,2
cell_2932,2
cell_2933,3
cell_2934,2
cell_2935,2
cell_2936,25
cell_2937,2
cell_2938,24
cell_2939,5
cell_2940,27
cell_2941,1
cell_2942,22
cell_2943,25
cell_2944,14
cell_2945,2
cell_2946,2
cell_2947,7
cell_2948,7
cell_2949,2
cell_2950,1
cell_2951,35
cell_2952,7
cell_2953,2
cell_2954,1
cell_2955,2
cell_2956,27
cell_2957,29
cell_2958,2
cell_2959,4
cell_2960,35
cell_2961,1
cell_2962,2
cell_2963,7
cell_2964,3
cell_2965,2
cell_2966,19
cell_2967,1
cell_2968,2
cell_2969,4
cell_2970,2
cell_2971,20
cell_2972,2
cell_2973,1
cell_2974,3
cell_2975,7
cell_2976,1
cell_2977,2
cell_2978,39
cell_2979,1
cell_2980,14
cell_2981,2
cell_2982,39
cell_2983,15
cell_2984,16
cell_2985,9
cell_2986,16
cell_2987,31
cell_2988,10
cell_2989,7
cell_2990,12
cell_2991,6
cell_2992,20
cell_2993,13
cell_2994,22
cell_2995,29
cell_2996,20
cell_2997,7
cell_2998,29
cell_2999,23
cell_3000,13
cell_3001,14
cell_3002,25
cell_3003,13
cell_3004,13
cell_3005,35
cell_3006,3
cell_3007,2
cell_3008,25
cell_3009,3
cell_3010,2
cell_3011,10
cell_3012,3
cell_3013,16
cell_3014,29
cell_3015,20
cell_3016,1
cell_3017,10
cell_3018,6
cell_3019,10
cell_3020,16
cell_3021,16
cell_3022,6
cell_3023,10
cell_3024,14
cell_3025,32
cell_3026,6
cell_3027,1
cell_3028,2
cell_3029,7
cell_3030,31
cell_3031,12
cell_3032,35
cell_3033,2
cell_3034,13
cell_3035,19
cell_3036,26
cell_3037,19
cell_3038,7
cell_3039,2
cell_3040,3
cell_3041,7
cell_3042,2
cell_3043,2
cell_3044,27
cell_3045,9
cell_3046,7
cell_3047,7
cell_3048,2
cell_3049,3
cell_3050,21
cell_3051,2
cell_3052,2
cell_3053,10
cell_3054,3
cell_3055,22
cell_3056,24
cell_3057,3
cell_3058,14
cell_3059,35
cell_3060,8
cell_3061,3
cell_3062,35
cell_3063,31
cell_3064,7
cell_3065,3
cell_3066,21
cell_3067,21
cell_3068,11
cell_3069,8
cell_3070,2
cell_3071,10
cell_3072,25
cell_3073,2
cell_3074,2
cell_3075,7
cell_3076,3
cell_3077,25
cell_3078,35
cell_3079,1
cell_3080,4
cell_3081,11
cell_3082,24
cell_3083,24
cell_3084,25
cell_3085,23
cell_3086,1
cell_3087,24
cell_3088,25
cell_3089,23
cell_3090,21
cell_3091,3
cell_3092,3
cell_3093,7
cell_3094,34
cell_3095,5
cell_3096,2
cell_3097,2
cell_3098,21
cell_3099,21
cell_3100,25
cell_3101,2
cell_3102,3
cell_3103,2
cell_3104,2
cell_3105,22
cell_3106,17
cell_3107,3
cell_3108,2
cell_3109,8
cell_3110,29
cell_3111,20
cell_3112,14
cell_3113,2
cell_3114,3
cell_3115,7
cell_3116,21
cell_3117,15
cell_3118,23
cell_3119,22
cell_3120,2
cell_3121,2
cell_3122,2
cell_3123,1
cell_3124,38
cell_3125,2
cell_3126,27
cell_3127,15
cell_3128,2
cell_3129,27
cell_3130,3
cell_3131,2
cell_3132,1
cell_3133,14
cell_3134,14
cell_3135,16
cell_3136,24
cell_3137,1
cell_3138,2
cell_3139,7
cell_3140,1
cell_3141,2
cell_3142,2
cell_3143,16
cell_3144,10
cell_3145,22
cell_3146,35
cell_3147,35
cell_3148,35
cell_3149,2
cell_3150,2
cell_3151,2
cell_3152,3
cell_3153,2
cell_3154,3
cell_3155,35
cell_3156,6
cell_3157,14
cell_3158,18
cell_3159,3
cell_3160,31
cell_3161,14
cell_3162,7
cell_3163,2
cell_3164,2
cell_3165,10
cell_3166,2
cell_3167,3
cell_3168,12
cell_3169,2
cell_3170,2
cell_3171,3
cell_3172,8
cell_3173,3
cell_3174,2
cell_3175,2
cell_3176,1
cell_3177,30
cell_3178,2
cell_3179,25
cell_3180,12
cell_3181,12
cell_3182,7
cell_3183,9
cell_3184,2
cell_3185,14
cell_3186,2
cell_3187,6
cell_3188,24
cell_3189,10
cell_3190,2
cell_3191,14
cell_3192,2
cell_3193,1
cell_3194,7
cell_3195,2
cell_3196,3
cell_3197,12
cell_3198,39
cell_3199,7
cell_3200,13
cell_3201,2
cell_3202,15
cell_3203,6
cell_3204,2
cell_3205,7
cell_3206,11
cell_3207,18
cell_3208,2
cell_3209,2
cell_3210,25
cell_3211,7
cell_3212,22
cell_3213,25
cell_3214,2
cell_3215,2
cell_3216,25
cell_3217,2
cell_3218,2
cell_3219,13
cell_3220,13
cell_3221,21
cell_3222,12
cell_3223,24
cell_3224,2
cell_3225,2
cell_3226,5
cell_3227,14
cell_3228,10
cell_3229,4
cell_3230,15
cell_3231,2
cell_3232,21
cell_3233,10
cell_3234,2
cell_3235,7
cell_3236,16
cell_3237,16
cell_3238,21
cell_3239,22
cell_3240,22
cell_3241,2
cell_3242,13
cell_3243,7
cell_3244,2
cell_3245,7
cell_3246,10
cell_3247,3
cell_3248,32
cell_3249,18
cell_3250,3
cell_3251,2
cell_3252,22
cell_3253,2
cell_3254,22
cell_3255,2
cell_3256,2
cell_3257,1
cell_3258,1
cell_3259,15
cell_3260,3
cell_3261,16
cell_3262,7
cell_3263,26
cell_3264,3
cell_3265,2
cell_3266,35
cell_3267,7
cell_3268,21
cell_3269,3
cell_3270,16
cell_3271,18
cell_3272,32
cell_3273,32
cell_3274,16
cell_3275,16
cell_3276,2
cell_3277,11
cell_3278,22
cell_3279,8
cell_3280,2
cell_3281,39
cell_3282,28
cell_3283,1
cell_3284,31
cell_3285,8
cell_3286,2
cell_3287,35
cell_3288,2
cell_3289,2
cell_3290,1
cell_3291,14
cell_3292,14
cell_3293,7
cell_3294,3
cell_3295,20
cell_3296,4
cell_3297,1
cell_3298,18
cell_3299,4
cell_3300,3
cell_3301,3
cell_3302,10
cell_3303,7
cell_3304,30
cell_3305,26
cell_3306,3
cell_3307,4
cell_3308,29
cell_3309,25
cell_3310,3
cell_3311,3
cell_3312,3
cell_3313,17
cell_3314,2
cell_3315,20
cell_3316,19
cell_3317,18
cell_3318,25
cell_3319,3
cell_3320,26
cell_3321,2
cell_3322,35
cell_3323,27
cell_3324,20
cell_3325,2
cell_3326,6
cell_3327,6
cell_3328,4
cell_3329,12
cell_3330,35
cell_3331,1
cell_3332,2
cell_3333,3
cell_3334,6
cell_3335,18
cell_3336,10
cell_3337,16
cell_3338,25
cell_3339,18
cell_3340,10
cell_3341,7
cell_3342,7
cell_3343,2
cell_3344,28
cell_3345,26
cell_3346,2
cell_3347,2
cell_3348,16
cell_3349,18
cell_3350,3
cell_3351,7
cell_3352,5
cell_3353,10
cell_3354,35
cell_3355,2
cell_3356,8
cell_3357,2
cell_3358,2
cell_3359,21
cell_3360,2
cell_3361,7
cell_3362,10
cell_3363,24
cell_3364,21
cell_3365,12
cell_3366,12
cell_3367,2
cell_3368,2
cell_3369,28
cell_3370,32
cell_3371,2
cell_3372,2
cell_3373,22
cell_3374,7
cell_3375,3
cell_3376,29
cell_3377,9
cell_3378,7
cell_3379,18
cell_3380,2
cell_3381,2
cell_3382,5
cell_3383,2
cell_3384,10
cell_3385,2
cell_3386,21
cell_3387,10
cell_3388,35
cell_3389,29
cell_3390,4
cell_3391,2
cell_3392,2
cell_3393,2
cell_3394,18
cell_3395,1
cell_3396,2
cell_3397,2
cell_3398,21
cell_3399,22
cell_3400,16
cell_3401,35
cell_3402,1
cell_3403,4
cell_3404,21
cell_3405,3
cell_3406,3
cell_3407,2
cell_3408,20
cell_3409,24
cell_3410,10
cell_3411,2
cell_3412,3
cell_3413,21
cell_3414,7
cell_3415,3
cell_3416,1
cell_3417,22
cell_3418,1
cell_3419,23
cell_3420,7
cell_3421,13
cell_3422,2
cell_3423,10
cell_3424,6
cell_3425,2
cell_3426,2
cell_3427,26
cell_3428,1
cell_3429,7
cell_3430,3
cell_3431,18
cell_3432,38
cell_3433,12
cell_3434,2
cell_3435,4
cell_3436,13
cell_3437,2
cell_3438,26
cell_3439,2
cell_3440,26
cell_3441,37
cell_3442,34
cell_3443,1
cell_3444,14
cell_3445,25
cell_3446,2
cell_3447,7
cell_3448,2
cell_3449,7
cell_3450,7
cell_3451,15
cell_3452,2
cell_3453,2
cell_3454,2
cell_3455,20
cell_3456,6
cell_3457,7
cell_3458,8
cell_3459,15
cell_3460,2
cell_3461,2
cell_3462,27
cell_3463,5
cell_3464,7
cell_3465,2
cell_3466,15
cell_3467,26
cell_3468,12
cell_3469,3
cell_3470,3
cell_3471,7
cell_3472,2
cell_3473,1
cell_3474,2
cell_3475,24
cell_3476,19
cell_3477,22
cell_3478,1
cell_3479,2
cell_3480,3
cell_3481,2
cell_3482,22
cell_3483,3
cell_3484,3
cell_3485,1
cell_3486,28
cell_3487,10
cell_3488,7
cell_3489,1
cell_3490,2
cell_3491,18
cell_3492,2
cell_3493,34
cell_3494,2
cell_3495,37
cell_3496,3
cell_3497,3
cell_3498,7
cell_3499,5
cell_3500,2
cell_3501,24
cell_3502,29
cell_3503,7
cell_3504,1
cell_3505,8
cell_3506,2
cell_3507,14
cell_3508,18
cell_3509,3
cell_3510,18
cell_3511,16
cell_3512,3
cell_3513,2
cell_3514,3
cell_3515,8
cell_3516,2
cell_3517,14
cell_3518,5
cell_3519,7
cell_3520,14
cell_3521,2
cell_3522,8
cell_3523,35
cell_3524,3
cell_3525,4
cell_3526,29
cell_3527,26
cell_3528,2
cell_3529,7
cell_3530,24
cell_3531,13
cell_3532,3
cell_3533,1
cell_3534,8
cell_3535,8
cell_3536,5
cell_3537,1
cell_3538,2
cell_3539,1
cell_3540,27
cell_3541,2
cell_3542,29
cell_3543,16
cell_3544,8
cell_3545,1
cell_3546,2
cell_3547,2
cell_3548,2
cell_3549,21
cell_3550,3
cell_3551,2
cell_3552,11
cell_3553,10
cell_3554,22
cell_3555,27
cell_3556,18
cell_3557,29
cell_3558,5
cell_3559,35
cell_3560,21
cell_3561,2
cell_3562,2
cell_3563,7
cell_3564,6
cell_3565,23
cell_3566,35
cell_3567,12
cell_3568,7
cell_3569,32
cell_3570,2
cell_3571,29
cell_3572,14
cell_3573,3
cell_3574,14
cell_3575,1
cell_3576,1
cell_3577,12
cell_3578,9
cell_3579,3
cell_3580,3
cell_3581,18
cell_3582,16
cell_3583,2
cell_3584,2
cell_3585,24
cell_3586,26
cell_3587,3
cell_3588,6
cell_3589,2
cell_3590,36
cell_3591,2
cell_3592,2
cell_3593,2
cell_3594,2
cell_3595,3
cell_3596,28
cell_3597,3
cell_3598,16
cell_3599,2
cell_3600,29
cell_3601,25
cell_3602,1
cell_3603,4
cell_3604,35
cell_3605,3
cell_3606,2
cell_3607,7
cell_3608,3
cell_3609,2
cell_3610,10
cell_3611,2
cell_3612,2
cell_3613,2
cell_3614,3
cell_3615,26
cell_3616,3
cell_3617,2
cell_3618,2
cell_3619,15
